timestamp,equity
2026-01-02T15:00:00+00:00,99955.0
2026-01-02T15:15:00+00:00,99914.66
2026-01-02T15:30:00+00:00,99914.66
2026-01-02T15:45:00+00:00,99914.66
2026-01-02T16:00:00+00:00,99914.66
2026-01-02T16:15:00+00:00,99914.66
2026-01-02T16:30:00+00:00,99914.66
2026-01-02T16:45:00+00:00,99914.66
2026-01-02T17:00:00+00:00,99914.66
2026-01-02T17:15:00+00:00,99914.66
2026-01-02T17:30:00+00:00,99914.66
2026-01-02T17:45:00+00:00,99914.66
2026-01-02T18:00:00+00:00,99914.66
2026-01-02T18:15:00+00:00,99914.66
2026-01-02T18:30:00+00:00,99914.66
2026-01-02T18:45:00+00:00,99914.66
2026-01-02T19:00:00+00:00,99914.66
2026-01-02T19:15:00+00:00,99914.66
2026-01-02T19:30:00+00:00,99914.66
2026-01-02T19:45:00+00:00,99914.66
2026-01-02T20:00:00+00:00,99914.66
2026-01-02T20:10:00+00:00,99914.66
2026-01-05T15:00:00+00:00,99637.76
2026-01-05T15:15:00+00:00,99637.76
2026-01-05T15:30:00+00:00,99637.76
2026-01-05T15:45:00+00:00,99637.76
2026-01-05T16:00:00+00:00,99637.76
2026-01-05T16:15:00+00:00,99637.76
2026-01-05T16:30:00+00:00,99637.76
2026-01-05T16:45:00+00:00,99637.76
2026-01-05T17:00:00+00:00,99637.76
2026-01-05T17:15:00+00:00,99637.76
2026-01-05T17:30:00+00:00,99637.76
2026-01-05T17:45:00+00:00,99637.76
2026-01-05T18:00:00+00:00,99637.76
2026-01-05T18:15:00+00:00,99637.76
2026-01-05T18:30:00+00:00,99637.76
2026-01-05T18:45:00+00:00,99637.76
2026-01-05T19:00:00+00:00,99637.76
2026-01-05T19:15:00+00:00,99637.76
2026-01-05T19:30:00+00:00,99637.76
2026-01-05T19:45:00+00:00,99637.76
2026-01-05T20:00:00+00:00,99637.76
2026-01-05T20:10:00+00:00,99637.76
2026-01-06T15:00:00+00:00,99631.76
2026-01-06T15:15:00+00:00,99631.76
2026-01-06T15:30:00+00:00,99631.76
2026-01-06T15:45:00+00:00,99631.76
2026-01-06T16:00:00+00:00,99631.76
